id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
831,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2082,49.833333333333336,,,,300
916,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,888,19.90909090909091,,,,300
24,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,1593,44.93333333333333,1600,44.93333333333333,0,0.41639208793640137
167,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,491,14.666666666666666,,,,300
760,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,8778,190.73684210526315,8788,190.8421052631579,0,0.32892417907714844
782,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2288,36.916666666666664,,,,300
182,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,290,15.4,289,15.6,0,41.85204887390137
655,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,811,25.0,,,,300
225,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,5409,71.25,,,,300
517,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,7234,119.92857142857143,,,,300
727,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,11700,235.53333333333333,11725,236.86666666666667,0,1.7272253036499023
650,calculate_twct,0.005,0.01,SWAP_ALL_PROC,exhausted,,486,13.8,,,,18.272603273391724
430,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2889,82.54545454545455,,,,300
946,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,1689,91.25,1693,91.41666666666667,0,1.1872022151947021
735,calculate_twct,0.005,0.01,SWAP_ALL_PROC,non-empty,58,126,1.2,126,1.2,0.0,284.71136474609375
302,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,3860,53.05882352941177,,,,300
312,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,819,21.714285714285715,819,21.714285714285715,0,0.05043458938598633
148,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1297,66.77777777777777,,,,300
728,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,2124,44.125,2126,44.1875,0,2.1430370807647705
939,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,11308,217.6153846153846,,,,300
425,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,842,35.75,842,35.0,0,0.05236673355102539
